BSSIDLabel,RSSLabel,SSIDLabel,finLabel
88:25:93:58:06:63,-60,TP-LINK_580663,79
2a:69:6c:05:c5:23,-60,HUST_WIRELESS,79
2a:69:6c:05:c5:25,-60,HUST_WIRELESS_AUTO,79
00:0f:e2:db:26:20,-68,ChinaNet,79
4a:69:6c:07:a1:e7,-66,HUST_WIRELESS_AUTO,79
4a:69:6c:07:a1:e5,-66,HUST_WIRELESS,79
b0:d5:9d:8c:2d:b1,-79,360免费WiFi-B1,79
0e:69:6c:0a:bf:02,-52,HUST_WIRELESS_AUTO,79
06:69:6c:0a:be:fa,-58,HUST_WIRELESS,79
0e:69:6c:0a:be:fa,-59,HUST_WIRELESS_AUTO,79
00:87:46:20:fb:02,-78,360WiFi-FB02,79
6a:69:6c:05:c3:07,-83,HUST_WIRELESS,79
ea:69:6c:07:90:11,-81,HUST_WIRELESS_AUTO,79
6a:69:6c:05:c3:09,-74,HUST_WIRELESS_AUTO,79
e0:06:e6:94:3b:01,-93,lj,79
48:3c:0c:eb:e4:6c,-72,lion,79
7a:69:6c:07:96:7a,-80,HUST_WIRELESS_AUTO,79
4c:e6:76:c9:fc:00,-84,HongboJiangOffice,79
7a:69:6c:07:96:78,-86,HUST_WIRELESS,79
4a:00:e3:24:ce:f4,-77,RTOS-PC,79
38:22:d6:8c:77:31,-80,HUST_WIRELESS_AUTO,79
0e:69:6c:0b:1f:1e,-86,HUST_WIRELESS_AUTO,79
3a:69:6c:07:99:86,-76,HUST_WIRELESS_AUTO,79
3c:46:d8:d9:08:f1,-92,cc,79
28:6c:07:6d:30:22,-89,csdc-xm,79
ea:69:6c:07:90:1f,-81,HUST_WIRELESS,79
d4:ee:07:45:03:10,-88,HIWIFI-ISE,79
0e:69:6c:0a:bf:56,-88,HUST_WIRELESS_AUTO,79
8a:69:6c:07:91:6b,-93,HUST_WIRELESS_AUTO,79
38:22:d6:8c:77:32,-80,HUST_TEST,79
ba:69:6c:05:c4:4e,-83,HUST_WIRELESS_AUTO,79
3a:69:6c:07:99:84,-77,HUST_WIRELESS,79
ba:69:6c:05:c4:4c,-83,HUST_WIRELESS,79
06:69:6c:0b:1f:1e,-87,HUST_WIRELESS,79
06:69:6c:0a:bf:02,-51,HUST_WIRELESS,80
88:25:93:58:06:63,-69,TP-LINK_580663,80
2a:69:6c:05:c5:23,-72,HUST_WIRELESS,80
2a:69:6c:05:c5:25,-71,HUST_WIRELESS_AUTO,80
00:0f:e2:db:26:20,-65,ChinaNet,80
4a:69:6c:07:a1:e7,-63,HUST_WIRELESS_AUTO,80
4a:69:6c:07:a1:e5,-63,HUST_WIRELESS,80
b0:d5:9d:8c:2d:b1,-79,360免费WiFi-B1,80
0e:69:6c:0a:bf:02,-51,HUST_WIRELESS_AUTO,80
06:69:6c:0a:be:fa,-63,HUST_WIRELESS,80
0e:69:6c:0a:be:fa,-64,HUST_WIRELESS_AUTO,80
00:87:46:20:fb:02,-77,360WiFi-FB02,80
6a:69:6c:05:c3:07,-77,HUST_WIRELESS,80
8a:69:6c:07:9c:09,-86,HUST_WIRELESS,80
ea:69:6c:07:90:1f,-78,HUST_WIRELESS,80
46:1c:a8:68:7d:47,-80,DIRECT-47-HP M252 LaserJet,80
7a:69:6c:07:96:7a,-83,HUST_WIRELESS_AUTO,80
aa:69:6c:07:95:fb,-83,HUST_WIRELESS,80
ea:69:6c:07:90:11,-79,HUST_WIRELESS_AUTO,80
3a:69:6c:07:99:86,-81,HUST_WIRELESS_AUTO,80
6a:69:6c:05:c3:09,-78,HUST_WIRELESS_AUTO,80
06:69:6c:0a:bf:56,-83,HUST_WIRELESS,80
0e:69:6c:0a:bf:56,-82,HUST_WIRELESS_AUTO,80
3a:69:6c:07:99:84,-82,HUST_WIRELESS,80
4a:00:e3:24:ce:f4,-76,RTOS-PC,80
c8:3a:35:22:ad:91,-80,HC5761,80
24:69:68:a3:08:b7,-82,csdc-tplink,80
aa:69:6c:07:95:fd,-83,HUST_WIRELESS_AUTO,80
1a:69:6c:07:9c:24,-84,HUST_WIRELESS_AUTO,80
fa:69:6c:07:96:e2,-82,HUST_WIRELESS_AUTO,80
ba:69:6c:05:c4:4e,-83,HUST_WIRELESS_AUTO,80
4c:e6:76:c9:fc:00,-83,HongboJiangOffice,80
26:e9:79:4a:a9:2e,-84,WIN-QCO4OIG04MK 5187,80
8a:69:6c:07:9c:0b,-85,HUST_WIRELESS_AUTO,80
8c:a6:df:91:51:45,-86,server-2,80
06:69:6c:0a:bf:02,-62,HUST_WIRELESS,81
88:25:93:58:06:63,-68,TP-LINK_580663,81
2a:69:6c:05:c5:23,-59,HUST_WIRELESS,81
2a:69:6c:05:c5:25,-59,HUST_WIRELESS_AUTO,81
00:0f:e2:db:26:20,-67,ChinaNet,81
4a:69:6c:07:a1:e7,-61,HUST_WIRELESS_AUTO,81
4a:69:6c:07:a1:e5,-61,HUST_WIRELESS,81
06:69:6c:0a:be:fa,-62,HUST_WIRELESS,81
0e:69:6c:0a:be:fa,-62,HUST_WIRELESS_AUTO,81
00:87:46:20:fb:02,-81,360WiFi-FB02,81
4a:00:e3:24:ce:f4,-77,RTOS-PC,81
4a:69:6c:07:a2:37,-82,HUST_WIRELESS_AUTO,81
0e:69:6c:0a:bf:02,-59,HUST_WIRELESS_AUTO,81
b0:d5:9d:8c:2d:b1,-74,360免费WiFi-B1,81
6a:69:6c:05:c3:09,-79,HUST_WIRELESS_AUTO,81
6a:69:6c:05:c3:07,-79,HUST_WIRELESS,81
4c:e6:76:c9:fc:00,-74,HongboJiangOffice,81
4a:69:6c:07:85:75,-89,HUST_WIRELESS,81
7a:69:6c:07:96:7a,-81,HUST_WIRELESS_AUTO,81
06:69:6c:0a:bf:06,-82,HUST_WIRELESS,81
06:69:6c:0b:1f:1e,-86,HUST_WIRELESS,81
00:0f:e2:db:25:20,-80,ChinaNet,81
8a:69:6c:07:9c:0b,-86,HUST_WIRELESS_AUTO,81
70:3d:15:3a:86:b1,-87,HUST_WIRELESS_AUTO,81
46:1c:a8:68:7d:47,-87,DIRECT-47-HP M252 LaserJet,81
0e:69:6c:0b:1e:82,-89,HUST_WIRELESS_AUTO,81
70:3d:15:3a:86:b0,-87,HUST_WIRELESS,81
06:69:6c:0b:1e:82,-88,HUST_WIRELESS,81
8a:69:6c:07:9c:09,-88,HUST_WIRELESS,81
38:97:d6:46:bc:3e,-88,Wireless_1,81
5a:69:6c:07:87:e8,-91,HUST_WIRELESS_AUTO,81
ea:69:6c:07:90:1f,-80,HUST_WIRELESS,81
fa:69:6c:07:96:e0,-87,HUST_WIRELESS,81
ea:69:6c:07:90:11,-81,HUST_WIRELESS_AUTO,81
da:69:6c:07:8e:90,-85,HUST_WIRELESS_AUTO,81
06:69:6c:0a:bf:02,-66,HUST_WIRELESS,82
88:25:93:58:06:63,-66,TP-LINK_580663,82
2a:69:6c:05:c5:23,-69,HUST_WIRELESS,82
2a:69:6c:05:c5:25,-68,HUST_WIRELESS_AUTO,82
00:0f:e2:db:26:20,-70,ChinaNet,82
4a:69:6c:07:a1:e7,-64,HUST_WIRELESS_AUTO,82
4a:69:6c:07:a1:e5,-65,HUST_WIRELESS,82
06:69:6c:0a:be:fa,-65,HUST_WIRELESS,82
0e:69:6c:0a:be:fa,-66,HUST_WIRELESS_AUTO,82
00:87:46:20:fb:02,-74,360WiFi-FB02,82
0e:69:6c:0a:bf:02,-63,HUST_WIRELESS_AUTO,82
6a:69:6c:05:c3:09,-76,HUST_WIRELESS_AUTO,82
38:22:d6:8c:77:31,-80,HUST_WIRELESS_AUTO,82
b0:d5:9d:8c:2d:b1,-72,360免费WiFi-B1,82
38:22:d6:8c:77:30,-79,HUST_WIRELESS,82
d4:ee:07:45:03:10,-86,HIWIFI-ISE,82
48:3c:0c:eb:e4:6c,-74,lion,82
ba:69:6c:05:c4:4c,-83,HUST_WIRELESS,82
06:69:6c:0a:bf:06,-85,HUST_WIRELESS,82
38:22:d6:8c:77:32,-79,HUST_TEST,82
00:36:76:1e:a4:1e,-87,360免费WiFi-1E,82
20:76:93:3a:ae:78,-88,HC5761,82
8a:69:6c:07:9c:0b,-88,HUST_WIRELESS_AUTO,82
2c:33:7a:2b:97:fb,-88,HP-Print-fb-LaserJet Pro MFP,82
aa:69:6c:07:95:fd,-86,HUST_WIRELESS_AUTO,82
ea:69:6c:07:90:11,-79,HUST_WIRELESS_AUTO,82
e0:06:e6:94:3b:01,-92,lj,82
74:25:8a:44:f1:f0,-80,HUST_WIRELESS,82
ea:69:6c:07:90:1f,-81,HUST_WIRELESS,82
aa:69:6c:07:95:fb,-86,HUST_WIRELESS,82
aa:69:6c:07:9a:fb,-93,HUST_WIRELESS,82
c8:3a:35:22:ad:91,-78,HC5761,82
4a:00:e3:24:ce:f4,-80,RTOS-PC,82
74:25:8a:44:f1:f1,-80,HUST_WIRELESS_AUTO,82
7a:69:6c:07:96:7a,-84,HUST_WIRELESS_AUTO,82
06:69:6c:0b:1f:1e,-54,HUST_WIRELESS,83
0e:69:6c:0a:bf:be,-60,HUST_WIRELESS_AUTO,83
20:dc:e6:8a:d1:a2,-74,WQ-20170217BIDU_Network,83
06:69:6c:0a:bf:be,-60,HUST_WIRELESS,83
4a:69:6c:07:a1:e5,-53,HUST_WIRELESS,83
48:3c:0c:eb:e4:6c,-73,lion,83
4a:69:6c:07:a1:e7,-53,HUST_WIRELESS_AUTO,83
b0:d5:9d:95:91:2b,-72,360WiFi-WJ,83
08:57:00:93:00:26,-55,liuLieBaoWiFi,83
0e:69:6c:0b:1f:1e,-54,HUST_WIRELESS_AUTO,83
5a:ed:b9:49:fa:33,-77,LieBaoWiFi706,83
4a:ee:65:e1:e1:85,-73,2222,83
d4:ee:07:09:c7:8e,-75,DLINK-ISE,83
4a:00:e3:24:ce:f4,-81,RTOS-PC,83
c8:3a:35:22:ad:91,-80,HC5761,83
00:0f:e2:db:25:20,-78,ChinaNet,83
6a:69:6c:05:c3:07,-78,HUST_WIRELESS,83
d4:ee:07:45:03:10,-83,HIWIFI-ISE,83
0e:69:6c:0a:bd:1a,-75,HUST_WIRELESS_AUTO,83
6a:69:6c:05:c3:09,-77,HUST_WIRELESS_AUTO,83
10:6f:3f:38:9b:89,-80,dd-wrt,83
00:0f:e2:a1:97:c0,-77,ChinaNet,83
3a:69:6c:07:99:86,-79,HUST_WIRELESS_AUTO,83
3a:69:6c:07:99:84,-83,HUST_WIRELESS,83
70:3d:15:35:b9:91,-79,HUST_WIRELESS_AUTO,83
06:69:6c:0a:bd:1a,-76,HUST_WIRELESS,83
b0:d5:9d:2f:1f:05,-74,据说明天下雨,83
d4:ee:07:50:f1:3c,-81,HiWiFi_50F13C,83
14:75:90:a5:bd:60,-75,hustac517,83
aa:69:6c:07:9e:1d,-85,HUST_WIRELESS_AUTO,83
aa:69:6c:07:9e:1b,-81,HUST_WIRELESS,83
4a:69:6c:07:85:77,-77,HUST_WIRELESS_AUTO,83
4c:e6:76:c9:fc:00,-80,HongboJiangOffice,83
70:3d:15:35:b9:92,-80,eduroam,83
2c:33:7a:2b:97:fb,-78,HP-Print-fb-LaserJet Pro MFP,83
06:69:6c:0b:1f:1e,-54,HUST_WIRELESS,84
0e:69:6c:0a:bf:be,-53,HUST_WIRELESS_AUTO,84
20:dc:e6:8a:d1:a2,-79,WQ-20170217BIDU_Network,84
06:69:6c:0a:bf:be,-53,HUST_WIRELESS,84
4a:69:6c:07:a1:e5,-60,HUST_WIRELESS,84
48:3c:0c:eb:e4:6c,-76,lion,84
3a:69:6c:07:99:86,-75,HUST_WIRELESS_AUTO,84
4a:69:6c:07:a1:e7,-60,HUST_WIRELESS_AUTO,84
b0:d5:9d:95:91:2b,-75,360WiFi-WJ,84
08:57:00:93:00:26,-55,liuLieBaoWiFi,84
fa:69:6c:07:96:e2,-81,HUST_WIRELESS_AUTO,84
3a:69:6c:07:99:84,-78,HUST_WIRELESS,84
0e:69:6c:0b:1f:1e,-54,HUST_WIRELESS_AUTO,84
10:6f:3f:38:9b:89,-68,dd-wrt,84
5a:ed:b9:49:fa:33,-81,LieBaoWiFi706,84
4a:ee:65:e1:e1:85,-76,2222,84
d4:ee:07:09:c7:8e,-83,DLINK-ISE,84
d4:ee:07:45:03:10,-85,HIWIFI-ISE,84
6a:69:6c:05:c3:07,-80,HUST_WIRELESS,84
4a:00:e3:24:ce:f4,-76,RTOS-PC,84
2a:69:6c:05:c5:25,-78,HUST_WIRELESS_AUTO,84
c8:3a:35:22:ad:91,-88,HC5761,84
70:3d:15:3a:86:b2,-82,eduroam,84
70:3d:15:3a:86:b1,-82,HUST_WIRELESS_AUTO,84
d8:eb:97:23:da:5b,-87,dri,84
70:3d:15:3a:86:b0,-82,HUST_WIRELESS,84
1a:69:6c:07:90:92,-80,HUST_WIRELESS,84
2a:69:6c:05:c5:23,-79,HUST_WIRELESS,84
fa:69:6c:07:96:e0,-83,HUST_WIRELESS,84
5a:69:6c:07:87:e6,-89,HUST_WIRELESS,84
14:75:90:a5:bd:60,-78,hustac517,84
9a:69:6c:07:96:fa,-84,HUST_WIRELESS,84
ea:69:6c:07:90:11,-80,HUST_WIRELESS_AUTO,84
0e:69:6c:0b:20:0a,-86,HUST_WIRELESS_AUTO,84
5a:69:6c:07:87:e8,-90,HUST_WIRELESS_AUTO,84
74:25:8a:44:f1:f1,-88,HUST_WIRELESS_AUTO,84
06:69:6c:0b:1f:1e,-57,HUST_WIRELESS,85
0e:69:6c:0a:bf:be,-64,HUST_WIRELESS_AUTO,85
20:dc:e6:8a:d1:a2,-69,WQ-20170217BIDU_Network,85
06:69:6c:0a:bf:be,-64,HUST_WIRELESS,85
4a:69:6c:07:a1:e5,-63,HUST_WIRELESS,85
48:3c:0c:eb:e4:6c,-66,lion,85
d4:ee:07:09:c7:8e,-81,DLINK-ISE,85
3a:69:6c:07:99:86,-76,HUST_WIRELESS_AUTO,85
0e:69:6c:0b:1f:1e,-57,HUST_WIRELESS_AUTO,85
fa:69:6c:07:96:e0,-83,HUST_WIRELESS,85
fa:69:6c:07:96:e2,-82,HUST_WIRELESS_AUTO,85
4a:69:6c:07:a1:e7,-63,HUST_WIRELESS_AUTO,85
ea:69:6c:07:90:1f,-73,HUST_WIRELESS,85
ea:69:6c:07:90:11,-72,HUST_WIRELESS_AUTO,85
b0:d5:9d:95:91:2b,-78,360WiFi-WJ,85
0e:69:6c:0a:bd:1a,-83,HUST_WIRELESS_AUTO,85
7a:69:6c:05:c2:08,-83,HUST_WIRELESS,85
08:57:00:93:00:26,-55,liuLieBaoWiFi,85
6a:00:e3:f0:21:d5,-75,gzj,85
8c:a6:df:91:51:45,-82,server-2,85
4a:00:e3:24:ce:f4,-81,RTOS-PC,85
3a:69:6c:07:99:84,-78,HUST_WIRELESS,85
00:0f:e2:db:25:20,-78,ChinaNet,85
06:69:6c:0a:bd:1a,-84,HUST_WIRELESS,85
00:0f:e2:a1:97:c0,-87,ChinaNet,85
6a:69:6c:05:c3:09,-76,HUST_WIRELESS_AUTO,85
e0:06:e6:94:3b:01,-91,lj,85
14:75:90:a5:bd:60,-78,hustac517,85
3c:46:d8:d9:08:f1,-86,cc,85
d4:ee:07:3a:18:74,-89,walkure,85
10:6f:3f:38:9b:89,-78,dd-wrt,85
2a:69:6c:05:c5:25,-78,HUST_WIRELESS_AUTO,85
0e:69:6c:0a:bf:56,-84,HUST_WIRELESS_AUTO,85
2c:33:7a:2b:97:fb,-85,HP-Print-fb-LaserJet Pro MFP,85
7a:69:6c:07:90:8a,-88,HUST_WIRELESS_AUTO,85
06:69:6c:0b:1f:1e,-56,HUST_WIRELESS,86
20:dc:e6:8a:d1:a2,-65,WQ-20170217BIDU_Network,86
4a:69:6c:07:a1:e7,-63,HUST_WIRELESS_AUTO,86
4a:69:6c:07:a1:e5,-67,HUST_WIRELESS,86
10:6f:3f:38:9b:89,-77,dd-wrt,86
0e:69:6c:0b:1f:1e,-57,HUST_WIRELESS_AUTO,86
b0:d5:9d:95:91:2b,-78,360WiFi-WJ,86
0e:69:6c:0a:bf:be,-64,HUST_WIRELESS_AUTO,86
06:69:6c:0a:bf:be,-64,HUST_WIRELESS,86
48:3c:0c:eb:e4:6c,-66,lion,86
ea:69:6c:07:90:11,-85,HUST_WIRELESS_AUTO,86
5a:ed:b9:49:fa:33,-80,LieBaoWiFi706,86
6a:69:6c:05:c3:07,-80,HUST_WIRELESS,86
3a:69:6c:07:99:86,-85,HUST_WIRELESS_AUTO,86
4a:ee:65:e1:e1:85,-70,2222,86
b0:d5:9d:4f:5f:4b,-86,360免费WiFi-4B,86
2a:69:6c:07:a0:75,-89,HUST_WIRELESS_AUTO,86
4c:e6:76:c9:fc:00,-83,HongboJiangOffice,86
ea:69:6c:07:90:1f,-86,HUST_WIRELESS,86
6a:69:6c:05:c3:09,-79,HUST_WIRELESS_AUTO,86
4a:69:6c:07:85:75,-80,HUST_WIRELESS,86
14:75:90:a5:bd:60,-72,hustac517,86
2a:69:6c:05:c5:25,-78,HUST_WIRELESS_AUTO,86
4a:69:6c:07:85:77,-77,HUST_WIRELESS_AUTO,86
0e:69:6c:0a:bd:1a,-84,HUST_WIRELESS_AUTO,86
88:25:93:58:06:63,-76,TP-LINK_580663,86
7a:69:6c:05:c2:0a,-86,HUST_WIRELESS_AUTO,86
06:69:6c:0a:bd:1a,-83,HUST_WIRELESS,86
00:0f:e2:a1:97:c0,-90,ChinaNet,86
2a:69:6c:05:c5:23,-83,HUST_WIRELESS,86
4a:45:20:98:cd:3f,-80,tzy,86
0e:69:6c:0b:1b:be,-89,HUST_WIRELESS_AUTO,86
2c:33:7a:2b:97:fb,-87,HP-Print-fb-LaserJet Pro MFP,86
7a:69:6c:07:96:7a,-89,HUST_WIRELESS_AUTO,86
fa:69:6c:07:96:e0,-81,HUST_WIRELESS,86
06:69:6c:0b:1f:1e,-51,HUST_WIRELESS,87
20:dc:e6:8a:d1:a2,-71,WQ-20170217BIDU_Network,87
4a:ee:65:e1:e1:85,-69,2222,87
4a:69:6c:07:a1:e7,-58,HUST_WIRELESS_AUTO,87
4a:69:6c:07:a1:e5,-59,HUST_WIRELESS,87
10:6f:3f:38:9b:89,-76,dd-wrt,87
0e:69:6c:0b:1f:1e,-50,HUST_WIRELESS_AUTO,87
b0:d5:9d:95:91:2b,-81,360WiFi-WJ,87
0e:69:6c:0a:bf:be,-66,HUST_WIRELESS_AUTO,87
06:69:6c:0a:bf:be,-66,HUST_WIRELESS,87
48:3c:0c:eb:e4:6c,-67,lion,87
d4:ee:07:09:c7:8e,-85,DLINK-ISE,87
d4:ee:07:45:03:10,-84,HIWIFI-ISE,87
6a:00:e3:f0:21:d5,-72,gzj,87
e0:06:e6:94:3b:01,-83,lj,87
00:0f:e2:db:25:20,-73,ChinaNet,87
3a:69:6c:07:99:84,-69,HUST_WIRELESS,87
08:57:00:93:00:26,-75,liuLieBaoWiFi,87
e8:4e:06:2d:cc:54,-87,长按电源键即可连入,87
70:3d:15:3a:86:b0,-85,HUST_WIRELESS,87
3a:69:6c:07:99:86,-70,HUST_WIRELESS_AUTO,87
0e:69:6c:0a:bd:1a,-82,HUST_WIRELESS_AUTO,87
2a:69:6c:05:c5:25,-83,HUST_WIRELESS_AUTO,87
ea:69:6c:07:90:11,-74,HUST_WIRELESS_AUTO,87
ea:69:6c:07:90:1f,-74,HUST_WIRELESS,87
2c:33:7a:2b:97:fb,-84,HP-Print-fb-LaserJet Pro MFP,87
6a:69:6c:05:c3:09,-78,HUST_WIRELESS_AUTO,87
fa:69:6c:07:96:e2,-70,HUST_WIRELESS_AUTO,87
14:75:90:a5:bd:60,-70,hustac517,87
5a:ed:b9:49:fa:33,-74,LieBaoWiFi706,87
6a:69:6c:05:c3:07,-78,HUST_WIRELESS,87
70:3d:15:3a:86:b2,-82,eduroam,87
70:3d:15:3a:86:b1,-82,HUST_WIRELESS_AUTO,87
8c:a6:df:91:51:45,-79,server-2,87
aa:69:6c:07:9e:1d,-89,HUST_WIRELESS_AUTO,87
06:69:6c:0b:1f:1e,-56,HUST_WIRELESS,88
20:dc:e6:8a:d1:a2,-71,WQ-20170217BIDU_Network,88
4a:ee:65:e1:e1:85,-73,2222,88
4a:69:6c:07:a1:e7,-73,HUST_WIRELESS_AUTO,88
4a:69:6c:07:a1:e5,-73,HUST_WIRELESS,88
10:6f:3f:38:9b:89,-83,dd-wrt,88
0e:69:6c:0b:1f:1e,-55,HUST_WIRELESS_AUTO,88
b0:d5:9d:95:91:2b,-72,360WiFi-WJ,88
0e:69:6c:0a:bf:be,-70,HUST_WIRELESS_AUTO,88
e0:06:e6:94:3b:01,-93,lj,88
08:57:00:93:00:26,-72,liuLieBaoWiFi,88
ea:69:6c:07:90:11,-70,HUST_WIRELESS_AUTO,88
06:69:6c:0a:bf:be,-69,HUST_WIRELESS,88
48:3c:0c:eb:e4:6c,-66,lion,88
d4:ee:07:09:c7:8e,-78,DLINK-ISE,88
d4:ee:07:45:03:10,-80,HIWIFI-ISE,88
3a:69:6c:07:99:86,-77,HUST_WIRELESS_AUTO,88
00:87:46:20:fb:02,-76,360WiFi-FB02,88
0e:69:6c:0b:1b:de,-85,HUST_WIRELESS_AUTO,88
06:69:6c:0a:bd:1a,-80,HUST_WIRELESS,88
06:69:6c:0b:1b:de,-85,HUST_WIRELESS,88
b0:d5:9d:4f:5f:4b,-81,360免费WiFi-4B,88
b0:f9:63:93:9e:f0,-81,HUST_WIRELESS,88
7a:69:6c:05:c2:0a,-88,HUST_WIRELESS_AUTO,88
2c:33:7a:2b:97:fb,-81,HP-Print-fb-LaserJet Pro MFP,88
6a:69:6c:05:c3:07,-70,HUST_WIRELESS,88
5a:ed:b9:49:fa:33,-81,LieBaoWiFi706,88
0e:69:6c:0b:20:0a,-83,HUST_WIRELESS_AUTO,88
06:69:6c:0b:20:0a,-83,HUST_WIRELESS,88
70:3d:15:3a:86:b1,-77,HUST_WIRELESS_AUTO,88
ca:69:6c:05:c5:cf,-85,HUST_WIRELESS_AUTO,88
70:3d:15:3a:86:b0,-75,HUST_WIRELESS,88
00:0f:e2:db:25:20,-83,ChinaNet,88
6a:00:e3:f0:21:d5,-68,gzj,88
14:75:90:a5:bd:60,-82,hustac517,88
06:69:6c:0b:1f:1e,-57,HUST_WIRELESS,89
20:dc:e6:8a:d1:a2,-76,WQ-20170217BIDU_Network,89
4a:ee:65:e1:e1:85,-70,2222,89
4a:69:6c:07:a1:e7,-56,HUST_WIRELESS_AUTO,89
4a:69:6c:07:a1:e5,-57,HUST_WIRELESS,89
10:6f:3f:38:9b:89,-75,dd-wrt,89
48:3c:0c:eb:e4:6c,-69,lion,89
06:69:6c:0a:bf:be,-70,HUST_WIRELESS,89
0e:69:6c:0b:1f:1e,-58,HUST_WIRELESS_AUTO,89
b0:d5:9d:95:91:2b,-80,360WiFi-WJ,89
2c:33:7a:2b:97:fb,-85,HP-Print-fb-LaserJet Pro MFP,89
0e:69:6c:0a:bf:be,-69,HUST_WIRELESS_AUTO,89
14:75:90:a5:bd:60,-80,hustac517,89
00:0f:e2:a1:97:c0,-86,ChinaNet,89
d4:ee:07:09:c7:8e,-85,DLINK-ISE,89
3a:69:6c:07:99:86,-80,HUST_WIRELESS_AUTO,89
e0:06:e6:94:3b:01,-91,lj,89
3a:69:6c:07:99:84,-73,HUST_WIRELESS,89
1a:69:6c:07:90:92,-83,HUST_WIRELESS,89
2a:69:6c:05:c5:23,-81,HUST_WIRELESS,89
ca:69:6c:05:c5:cf,-86,HUST_WIRELESS_AUTO,89
0e:69:6c:0a:bd:1a,-78,HUST_WIRELESS_AUTO,89
06:69:6c:0a:bf:7a,-83,HUST_WIRELESS,89
2a:69:6c:05:c5:25,-81,HUST_WIRELESS_AUTO,89
6a:00:e3:f0:21:d5,-70,gzj,89
b0:d5:9d:4f:5f:4b,-83,360免费WiFi-4B,89
5a:ed:b9:49:fa:33,-81,LieBaoWiFi706,89
0e:69:6c:0a:bf:7a,-83,HUST_WIRELESS_AUTO,89
70:3d:15:3a:86:b0,-82,HUST_WIRELESS,89
fa:69:6c:07:96:e2,-75,HUST_WIRELESS_AUTO,89
9a:69:6c:07:96:fc,-81,HUST_WIRELESS_AUTO,89
b0:d5:9d:91:d6:e0,-85,hello world,89
aa:69:6c:07:9e:1d,-88,HUST_WIRELESS_AUTO,89
fa:69:6c:07:96:e0,-76,HUST_WIRELESS,89
00:0f:e2:db:26:20,-86,ChinaNet,89
7a:69:6c:05:c2:08,-86,HUST_WIRELESS,89
06:69:6c:0b:1f:1e,-53,HUST_WIRELESS,90
20:dc:e6:8a:d1:a2,-77,WQ-20170217BIDU_Network,90
4a:ee:65:e1:e1:85,-75,2222,90
4a:69:6c:07:a1:e7,-68,HUST_WIRELESS_AUTO,90
4a:69:6c:07:a1:e5,-69,HUST_WIRELESS,90
10:6f:3f:38:9b:89,-86,dd-wrt,90
0e:69:6c:0b:1f:1e,-53,HUST_WIRELESS_AUTO,90
b0:d5:9d:95:91:2b,-72,360WiFi-WJ,90
0e:69:6c:0a:bf:be,-73,HUST_WIRELESS_AUTO,90
e0:06:e6:94:3b:01,-93,lj,90
b0:d5:9d:4f:5f:4b,-80,360免费WiFi-4B,90
08:57:00:93:00:26,-83,liuLieBaoWiFi,90
14:75:90:a5:bd:60,-89,hustac517,90
5a:ed:b9:49:fa:33,-80,LieBaoWiFi706,90
2a:69:6c:05:c5:23,-82,HUST_WIRELESS,90
ea:69:6c:07:90:1f,-79,HUST_WIRELESS,90
00:0f:e2:a1:97:c0,-83,ChinaNet,90
00:0f:e2:db:25:20,-80,ChinaNet,90
6a:00:e3:f0:21:d5,-81,gzj,90
2a:69:6c:07:a0:75,-86,HUST_WIRELESS_AUTO,90
ea:69:6c:07:90:11,-80,HUST_WIRELESS_AUTO,90
70:3d:15:3a:86:b0,-84,HUST_WIRELESS,90
00:87:46:20:fb:02,-78,360WiFi-FB02,90
1a:69:6c:07:90:94,-84,HUST_WIRELESS_AUTO,90
00:87:36:3b:c8:74,-87,guesswhoiam,90
70:3d:15:3a:86:b1,-84,HUST_WIRELESS_AUTO,90
70:3d:15:3a:86:b2,-84,eduroam,90
9a:69:6c:07:96:fc,-89,HUST_WIRELESS_AUTO,90
06:69:6c:0a:bf:be,-73,HUST_WIRELESS,90
1a:69:6c:07:90:92,-83,HUST_WIRELESS,90
1a:69:6c:07:9c:22,-93,HUST_WIRELESS,90
aa:69:6c:07:9e:1b,-92,HUST_WIRELESS,90
c8:3a:35:22:ad:91,-78,HC5761,90
2a:69:6c:05:c5:25,-83,HUST_WIRELESS_AUTO,90
0e:69:6c:0a:bf:7a,-84,HUST_WIRELESS_AUTO,90
6a:69:6c:07:96:d9,-88,HUST_WIRELESS_AUTO,90
06:69:6c:0b:1f:1e,-56,HUST_WIRELESS,91
20:dc:e6:8a:d1:a2,-73,WQ-20170217BIDU_Network,91
4a:ee:65:e1:e1:85,-71,2222,91
4a:69:6c:07:a1:e7,-65,HUST_WIRELESS_AUTO,91
4a:69:6c:07:a1:e5,-65,HUST_WIRELESS,91
08:57:00:93:00:26,-77,liuLieBaoWiFi,91
10:6f:3f:38:9b:89,-81,dd-wrt,91
b0:d5:9d:95:91:2b,-75,360WiFi-WJ,91
00:0f:e2:db:25:20,-74,ChinaNet,91
48:3c:0c:eb:e4:6c,-69,lion,91
14:75:90:a5:bd:60,-73,hustac517,91
d4:ee:07:50:f1:3c,-82,HiWiFi_50F13C,91
2a:69:6c:05:c5:23,-82,HUST_WIRELESS,91
0e:69:6c:0b:1f:1e,-56,HUST_WIRELESS_AUTO,91
d4:ee:07:09:c7:8e,-84,DLINK-ISE,91
1a:69:6c:07:90:94,-85,HUST_WIRELESS_AUTO,91
